Series,Subset,Date,Season,Site,Latitude,Longitude,Transect,Transects,Station,Temperature,Visbility,Depth,DepthRange,Replicate,Species,Phase,Size,Abundance,a,b,allometric,Biomass,Holdfast Use,Blade Use ,Cover,Frondosity
9853,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,14,15,14.6,,NA,Trachurusmurphyi,NA,25,1,0.0213,2.757,152.229986,152.229986,0,1,NA,NA
9854,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,14,15,14.6,,NA,Trachurusmurphyi,NA,25,1,0.0213,2.757,152.229986,152.229986,0,1,NA,NA
9855,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,14,15,14.6,,NA,Trachurusmurphyi,NA,25,1,0.0213,2.757,152.229986,152.229986,0,1,NA,NA
9856,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,14,15,14.6,,NA,Trachurusmurphyi,NA,25,1,0.0213,2.757,152.229986,152.229986,0,1,NA,NA
9857,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,14,15,14.6,,NA,Trachurusmurphyi,NA,25,1,0.0213,2.757,152.229986,152.229986,0,1,NA,NA
9858,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,14,15,14.6,,NA,Trachurusmurphyi,NA,25,1,0.0213,2.757,152.229986,152.229986,0,1,NA,NA
9859,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,14,15,14.6,,NA,Trachurusmurphyi,NA,25,1,0.0213,2.757,152.229986,152.229986,0,1,NA,NA
9860,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,14,15,14.6,15,NA,Aplodactyluspunctatus,NA,25,1,0.0108,3.067,209.3658102,209.3658102,0,1,NA,NA
9861,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,15,NA,Cheilodactylusvariegatus,NA,30,1,0.0208,2.969,505.4012832,505.4012832,1,0,NA,NA
9862,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,,NA,Pinguipeschilensis,NA,20,1,0.0346,2.703,113.6999247,113.6999247,1,0,NA,NA
9863,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,,NA,Pinguipeschilensis,NA,25,1,0.0346,2.703,207.8298586,207.8298586,1,0,NA,NA
9864,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,,NA,Pinguipeschilensis,NA,40,1,0.0346,2.703,740.3622308,740.3622308,1,0,NA,NA
9865,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,15,NA,Aplodactyluspunctatus,NA,20,1,0.0108,3.067,105.6045796,105.6045796,0,1,NA,NA
9866,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,,NA,Scartichthysgigas,NA,8,1,0.0191,2.736,5.647907452,5.647907452,0,0,NA,NA
9867,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,15,NA,Chromiscrusma,NA,15,1,0.0278,2.826,58.57046797,58.57046797,0,1,NA,NA
9868,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,15,NA,Chromiscrusma,NA,15,1,0.0278,2.826,58.57046797,58.57046797,0,1,NA,NA
9869,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,15,NA,Chromiscrusma,NA,15,1,0.0278,2.826,58.57046797,58.57046797,0,1,NA,NA
9870,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,14,15,14,15,NA,Chromiscrusma,NA,25,1,0.0278,2.826,248.0979984,248.0979984,0,0,NA,NA
9871,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9872,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9873,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9874,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9875,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9876,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9877,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9878,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9879,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9880,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9881,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9882,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9883,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9884,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9885,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9886,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9887,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9888,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9889,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9890,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Isaciaconceptionis,NA,20,1,0.0091,3.095,96.76743488,96.76743488,0,1,NA,NA
9891,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,,NA,Pinguipeschilensis,NA,20,1,0.0346,2.703,113.6999247,113.6999247,1,0,NA,NA
9892,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,,NA,Pinguipeschilensis,NA,20,1,0.0346,2.703,113.6999247,113.6999247,0,0,NA,NA
9893,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Cheilodactylusvariegatus,NA,35,1,0.0208,2.969,798.7325048,798.7325048,1,1,NA,NA
9894,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,20,1,0.0278,2.826,132.0552171,132.0552171,0,0,NA,NA
9895,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,20,1,0.0278,2.826,132.0552171,132.0552171,0,0,NA,NA
9896,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,20,1,0.0278,2.826,132.0552171,132.0552171,0,0,NA,NA
9897,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,15,1,0.0278,2.826,58.57046797,58.57046797,0,1,NA,NA
9898,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9899,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,25,1,0.0278,2.826,248.0979984,248.0979984,0,0,NA,NA
9900,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,25,1,0.0278,2.826,248.0979984,248.0979984,0,0,NA,NA
9901,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9902,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9903,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9904,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9905,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9906,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9907,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9908,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9909,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9910,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9911,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9912,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9913,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9914,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9915,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9916,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9917,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9918,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9919,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9920,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9921,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9922,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9923,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9924,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9925,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9926,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9927,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9928,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9929,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9930,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,14,15,9,10,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,1,NA,NA
9931,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9932,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9933,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9934,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9935,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9936,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9937,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9938,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9939,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9940,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9941,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Aplodactyluspunctatus,NA,8,1,0.0108,3.067,6.356246712,6.356246712,0,1,NA,NA
9942,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Aplodactyluspunctatus,NA,8,1,0.0108,3.067,6.356246712,6.356246712,0,1,NA,NA
9943,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Aplodactyluspunctatus,NA,8,1,0.0108,3.067,6.356246712,6.356246712,0,1,NA,NA
9944,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Aplodactyluspunctatus,NA,7,1,0.0108,3.067,4.220262299,4.220262299,0,1,NA,NA
9945,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Aplodactyluspunctatus,NA,20,1,0.0108,3.067,105.6045796,105.6045796,0,0,NA,NA
9946,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Aplodactyluspunctatus,NA,25,1,0.0108,3.067,209.3658102,209.3658102,0,0,NA,NA
9947,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Aplodactyluspunctatus,NA,30,1,0.0108,3.067,366.2306128,366.2306128,0,0,NA,NA
9948,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,14,15,8,10,NA,Aplodactyluspunctatus,NA,10,1,0.0108,3.067,12.60154386,12.60154386,0,0,NA,NA
9949,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,,NA,Pinguipeschilensis,NA,40,1,0.0346,2.703,740.3622308,740.3622308,0,0,NA,NA
9950,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9951,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9952,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9953,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9954,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Isaciaconceptionis,NA,10,1,0.0091,3.095,11.32508297,11.32508297,0,0,NA,NA
9955,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,,NA,Scartichthysgigas,NA,10,1,0.0191,2.736,10.40000067,10.40000067,0,0,NA,NA
9956,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Aplodactyluspunctatus,NA,7,1,0.0108,3.067,4.220262299,4.220262299,0,1,NA,NA
9957,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Aplodactyluspunctatus,NA,7,1,0.0108,3.067,4.220262299,4.220262299,0,1,NA,NA
9958,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Girellalaevifrons,NA,10,1,0.0088,3.16,12.71986998,12.71986998,0,0,NA,NA
9959,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,,NA,Grausnigra,NA,35,1,0.0123,3.16,931.4512537,931.4512537,0,0,NA,NA
9960,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,14,15,6.1,10,NA,Cheilodactylusvariegatus,NA,30,1,0.0208,2.969,505.4012832,505.4012832,0,0,NA,NA
9961,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Pinguipeschilensis,NA,15,1,0.0346,2.703,52.24572643,52.24572643,0,0,NA,NA
9962,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Pinguipeschilensis,NA,15,1,0.0346,2.703,52.24572643,52.24572643,0,0,NA,NA
9963,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Pinguipeschilensis,NA,20,1,0.0346,2.703,113.6999247,113.6999247,1,0,NA,NA
9964,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Pinguipeschilensis,NA,30,1,0.0346,2.703,340.2004238,340.2004238,1,0,NA,NA
9965,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Pinguipeschilensis,NA,40,1,0.0346,2.703,740.3622308,740.3622308,1,0,NA,NA
9966,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Pinguipeschilensis,NA,30,1,0.0346,2.703,340.2004238,340.2004238,1,0,NA,NA
9967,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,15,NA,Cheilodactylusvariegatus,NA,35,1,0.0208,2.969,798.7325048,798.7325048,1,0,NA,NA
9968,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,15,NA,Cheilodactylusvariegatus,NA,30,1,0.0208,2.969,505.4012832,505.4012832,1,0,NA,NA
9969,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Scartichthysviridis,NA,10,1,0.0191,2.736,10.40000067,10.40000067,0,0,NA,NA
9970,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5369037,0,0,NA,NA
9971,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,,NA,Scartichthysviridis,NA,15,1,0.0191,2.736,31.5369037,31.5369037,0,0,NA,NA
9972,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,15,NA,Chromiscrusma,NA,20,1,0.0278,2.826,132.0552171,132.0552171,0,0,NA,NA
9973,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,15,NA,Chromiscrusma,NA,15,1,0.0278,2.826,58.57046797,58.57046797,0,0,NA,NA
9974,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,14,15,13.8,15,NA,Chromiscrusma,NA,10,1,0.0278,2.826,18.62279214,18.62279214,0,0,NA,NA
9975,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,14,15,12.7,15,NA,Aplodactyluspunctatus,NA,30,1,0.0108,3.067,366.2306128,366.2306128,1,0,NA,NA
9976,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,14,15,12.7,,NA,Pinguipeschilensis,NA,25,1,0.0346,2.703,207.8298586,207.8298586,0,0,NA,NA
9977,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,14,15,12.7,,NA,Pinguipeschilensis,NA,20,1,0.0346,2.703,113.6999247,113.6999247,0,0,NA,NA
9978,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,14,15,12.7,,NA,Scartichthysviridis,NA,10,1,0.0191,2.736,10.40000067,10.40000067,0,0,NA,NA
9979,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,3,14,15,12.3,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,0,NA,NA
9980,Fish,2deabril,Fall2013,ZapallarAmerb,-32.54715419,-71.46500893,2,3,3,14,15,12.3,15,NA,Isaciaconceptionis,NA,3,1,0.0091,3.095,0.272729223,0.272729223,0,0,NA,NA
