Series,Subset,Date,Season,Site,Latitude,Longitude,Transect,station,Temperature,Visbility,Depth,Replicate,Species,Phase,Size(cm),Abundance,no. stipes,Biomass,Holdfast Use,Blade Use ,Cover(%),Frondosity,
1241,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10.1,na,Chromis crusma,na,12,1,na,,0,0,na,na,
1242,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10.1,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1243,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10.1,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1244,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10.1,na,Aplodactylus punctatus,na,15,1,na,,0,0,na,na,
1245,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10.1,na,Aplodactylus punctatus,na,15,1,na,,0,0,na,na,
1246,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Bovichthys,na,35,1,na,,0,0,na,na,
1247,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Bovichthys,na,20,1,na,,0,0,na,na,
1248,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1249,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1250,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1251,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1252,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1253,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1254,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1255,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1256,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1257,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1258,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1259,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1260,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1261,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1262,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1263,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1264,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Chromis crusma,na,15,1,na,,0,0,na,na,
1265,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Chromis crusma,na,15,1,na,,0,0,na,na,
1266,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Chromis crusma,na,15,1,na,,0,0,na,na,
1267,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Chromis crusma,na,15,1,na,,0,0,na,na,
1268,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Chromis crusma,na,15,1,na,,0,0,na,na,
1269,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Pinguipes chilensis,na,25,1,na,,0,0,na,na,
1270,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Helcogrammoides cunningammi,na,5,1,na,,0,0,na,na,
1271,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Helcogrammoides cunningammi,na,5,1,na,,0,0,na,na,
1272,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Helcogrammoides cunningammi,na,5,1,na,,0,0,na,na,
1273,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.6,na,Helcogrammoides cunningammi,na,5,1,na,,0,0,na,na,
1274,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1275,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1276,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1277,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,15,1,na,,0,1,na,na,
1278,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1279,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Helcogrammoides cunningammi,na,5,1,na,,0,0,na,na,
1280,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Helcogrammoides cunningammi,na,5,1,na,,0,0,na,na,
1281,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Helcogrammoides cunningammi,na,5,1,na,,0,0,na,na,
1282,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Helcogrammoides chilensis,na,5,1,na,,0,0,na,na,
1283,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Helcogrammoides chilensis,na,5,1,na,,0,0,na,na,
1284,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Chromis crusma,na,10,1,na,,0,1,na,na,
1285,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Chromis crusma,na,15,1,na,,0,0,na,na,
1286,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1287,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1288,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,15,1,na,,0,1,na,na,
1289,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,10,1,na,,0,1,na,na,
1290,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1291,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1292,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1293,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,25,1,na,,0,0,na,na,
1294,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,9.1,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1295,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1296,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1297,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1298,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1299,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1300,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1301,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1302,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1303,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1304,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1305,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1306,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1307,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1308,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1309,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1310,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1311,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1312,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Pinguipes chilensis,na,40,1,na,,0,0,na,na,
1313,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Pinguipes chilensis,na,40,1,na,,0,0,na,na,
1314,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Aplodactylus punctatus,na,5,1,na,,0,1,na,na,
1315,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.4,na,Cheilodactylus variegatus,na,20,1,na,,0,1,na,na,
1316,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1317,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Cheilodactylus variegatus,na,25,1,na,,0,1,na,na,
1318,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Cheilodactylus variegatus,na,30,1,na,,0,1,na,na,
1319,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1320,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1321,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1322,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1323,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1324,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1325,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Pinguipes chilensis,na,25,1,na,,0,0,na,na,
1326,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Pinguipes chilensis,na,15,1,na,,0,0,na,na,
1327,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Pinguipes chilensis,na,15,1,na,,0,0,na,na,
1328,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,8.7,na,Pinguipes chilensis,na,15,1,na,,0,0,na,na,
1329,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1330,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1331,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,12,1,na,,0,0,na,na,
1332,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1333,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1334,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1335,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1336,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1337,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1338,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1339,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Aplodactylus punctatus,na,40,1,na,,0,1,na,na,
1340,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Pinguipes chilensis,na,30,1,na,,0,0,na,na,
1341,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1342,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1343,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1344,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1345,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1346,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1347,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1348,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1349,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1350,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1351,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1352,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1353,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1354,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1355,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1356,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1357,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1358,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1359,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1360,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1361,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Cheilodactylus variegatus,na,15,1,na,,0,0,na,na,
1362,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Chromis crusma,na,10,1,na,,0,0,na,na,
1363,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Chromis crusma,na,10,1,na,,0,0,na,na,
1364,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Chromis crusma,na,10,1,na,,0,0,na,na,
1365,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Chromis crusma,na,5,1,na,,0,0,na,na,
1366,Fish,06-03-15,summer2014,Algarrobo,,,1,na,15,nd,10,na,Chromis crusma,na,5,1,na,,0,0,na,na,
1368,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,12,na,Pinguipes chilensis,na,25,1,na,,0,0,na,na,
1369,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,12,na,Pinguipes chilensis,na,25,1,na,,0,0,na,na,
1370,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,12,na,Pinguipes chilensis,na,30,1,na,,0,0,na,na,
1371,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,12,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1372,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,12,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1373,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,12,na,Scartichthys viridis,na,5,1,na,,0,0,na,na,
1374,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,12,na,Pinguipes chilensis,na,30,1,na,,0,0,na,na,
1375,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1376,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1377,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.7,na,Scartichthys viridis,na,5,1,na,,0,1,na,na,
1378,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1379,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.7,na,Aplodactylus punctatus,na,40,1,na,,0,1,na,na,
1380,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.7,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1381,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.7,na,Cheilodactylus variegatus,na,20,1,na,,0,0,na,na,
1382,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Aplodactylus punctatus,na,30,1,na,,0,0,na,na,
1383,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Aplodactylus punctatus,na,30,1,na,,0,0,na,na,
1384,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1385,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Pinguipes chilensis,na,30,1,na,,0,0,na,na,
1386,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1387,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1388,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1389,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Aplodactylus punctatus,na,5,1,na,,0,1,na,na,
1390,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Cheilodactylus variegatus,na,20,1,na,,0,1,na,na,
1391,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,10.2,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1393,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1394,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1395,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1396,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1397,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1398,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1399,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1400,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Aplodactylus punctatus,na,5,1,na,,0,0,na,na,
1401,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1402,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1403,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1404,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Aplodactylus punctatus,na,5,1,na,,0,0,na,na,
1405,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1406,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1407,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1408,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1409,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1410,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1411,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1412,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1413,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1414,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1415,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1416,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Pinguipes chilensis,na,30,1,na,,0,0,na,na,
1417,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Pinguipes chilensis,na,20,1,na,,0,0,na,na,
1418,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1419,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1420,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1421,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1422,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1423,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1424,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,20,1,na,,0,0,na,na,
1425,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,7.2,na,Scartichthys viridis,na,15,1,na,,0,0,na,na,
1426,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Aplodactylus punctatus,na,5,1,na,,0,0,na,na,
1427,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1428,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1429,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1430,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1431,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1432,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1433,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1434,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1435,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1436,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1437,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1438,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,8.2,na,Scartichthys viridis,na,10,1,na,,0,0,na,na,
1439,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,6.4,na,Pinguipes chilensis,na,35,1,na,,0,0,na,na,
1440,Fish,06-03-15,summer2014,Algarrobo,,,2,na,15,nd,6.4,na,Cheilodactylus variegatus,na,35,1,na,,0,0,na,na,
